,Unnamed: 0,created_at,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,tweet,user_id,screen_name,followers_count,sentiment
142,142,2019-03-30 20:20:01,1112087103054188544,0,0.0,0.0,0,0,0,0,loki fictional characters refuse stay dead tomhidleston,3234390941,TomTheNextLevel,6793,Negative
143,143,2019-03-30 20:20:01,1112087103901519872,0,0.0,0.0,0,0,0,0,endgame opens china days early beware spoilers avengersendgame avengers…,723516845425184769,superflixmovies,11793,Neutral
144,144,2019-03-30 20:20:07,1112087127087636480,0,0.0,0.0,0,0,0,0,people complaining captain marvel 's likely impoance endgame forced vision introduced i…,2401913270,albegorical,64,Neutral
145,145,2019-03-30 20:20:12,1112087150282067974,0,0.0,0.0,3290091088,donewitheworld,donewitheworld,3290091088,y'all remember guy avengers impression sound real omg,46590953,KeepinUpWitRai_,4211,Negative
146,146,2019-03-30 20:20:16,1112087165247340544,MarkFrench4321,1.1120766918898934e+18,9.562719337624945e+17,0,0,MarkFrench4321,956271933762494466,wow glad 're enjoying mark ca n't wait avengers endgame either,17679727,cineworld,291535,Neutral
147,147,2019-03-30 20:20:16,1112087165779886082,0,0.0,0.0,0,0,0,0,cosy af tonight 😍👌 captain america first avenger staing ready new avengers 😍😍,560523484,mrsrldickinson,640,Neutral
148,148,2019-03-30 20:20:18,1112087173270892545,0,0.0,0.0,15738599,observer,observer,15738599,‘ avengers endgame ’ top ‘ avatar ’ early boxofice prediction,935380480857227265,ArnabCh26043226,48,Neutral
149,149,2019-03-30 20:20:19,1112087179184857088,0,0.0,0.0,0,0,0,0,april going one excited coachela avengers endgame game thrones season finale attack titan season returns,41978700,MetaAlex,253,Negative
150,150,2019-03-30 20:20:24,1112087199179128832,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,2177251187,artsypuddle,64,Negative
151,151,2019-03-30 20:20:26,1112087205726416896,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,749458604600635392,BALLETNATASHA,11,Negative
152,152,2019-03-30 20:20:36,1112087250098114561,0,0.0,0.0,952815528648761344,Iowkeyodinson,Iowkeyodinson,952815528648761344,remember avengers fanon lived avengers tower yeah fuck dematerialize canon,3903026602,Jisoos_Angel,142,Negative
153,153,2019-03-30 20:20:43,1112087277331730434,0,0.0,0.0,166804621,WhoDat_Joness,WhoDat_Joness,166804621,’ leaving theater watching avengers endgame,2894226478,ACStamp,432,Neutral
154,154,2019-03-30 20:20:43,1112087277465939968,0,0.0,0.0,3290091088,donewitheworld,donewitheworld,3290091088,y'all remember guy avengers impression sound real omg,467960153,tsarosee,490,Negative
155,155,2019-03-30 20:20:43,1112087278636146689,0,0.0,0.0,353011982,cevansdoritos,cevansdoritos,353011982,ngl steve ’ face came shadows sync avengers theme think peed lil,700808011258789889,stuckynmymind,357,Negative
156,156,2019-03-30 20:20:48,1112087300345876486,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,3566436014,domzom923,246,Neutral
157,157,2019-03-30 20:20:48,1112087301038006272,0,0.0,0.0,2896294831,ComicBookNOW,ComicBookNOW,2896294831,iron man mark lxxxv armor 'avengers endgame ' detailed look revealed hot toys,1200803300,Lewis_T007,535,Negative
158,158,2019-03-30 20:20:50,1112087309955055618,0,0.0,0.0,22912997,CosplayDeviants,CosplayDeviants,22912997,anyone else stoked avengers endgame ’ devious anniversary deviant madison valentine ’ debut set “ spy ” …,3025839207,666griffey,73,Negative
159,159,2019-03-30 20:20:58,1112087341412376576,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ ’ endgame ” watch brand new featurete marvel studios ’ avengersendgame theaters one month…,39343108,ericperu,1081,Negative
160,160,2019-03-30 20:20:58,1112087342746083328,0,0.0,0.0,393852070,Avengers,Avengers,393852070,hope begins hero check special look marvel studios ’ theaters march get tickets now…,2634895798,minsjguk,2777,Negative
161,161,2019-03-30 20:21:03,1112087360852971520,0,0.0,0.0,952836312,hottoysofficial,hottoysofficial,952836312,nothing stop avengers matter costs ’ detailed look massive line collectible…,1072686376150335488,ulthxncho,10,Positive
162,162,2019-03-30 20:21:03,1112087361322696705,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,62183302,aaronjustlivin,380,Negative
163,163,2019-03-30 20:21:07,1112087380880691201,0,0.0,0.0,887077066000224259,DCMarvelUnite,DCMarvelUnite,887077066000224259,’ believe avengers spoilers already leaked online 🤦‍♂️,538430834,AjBasoli,125,Neutral
164,164,2019-03-30 20:21:09,1112087388010889216,0,0.0,0.0,0,0,0,0,time sta mcu rewatch avengers endgame rewatch mean watching thor ragnarok day,137162715,joestarr187,17320,Neutral
165,165,2019-03-30 20:21:10,1112087391001608192,0,0.0,0.0,15227698,conorsmith,conorsmith,15227698,black white posters avengers n't succumb recession,40359162,Planty1929,1315,Neutral
166,166,2019-03-30 20:21:15,1112087414003171328,0,0.0,0.0,16457493,kil071art,kil071art,16457493,check ebay store original awork daredevil batman wolverine captainmarvel rave…,16457493,kil071art,164,Negative
167,167,2019-03-30 20:21:16,1112087419040473094,niklander2,1.1120872579246816e+18,1708733114.0,0,0,niklander2,1708733114,quality films avengers trilogy gt,2160589173,reggiegotlag,3206,Neutral
168,168,2019-03-30 20:21:17,1112087423067017216,0,0.0,0.0,0,0,YouTube,10228272,flash trailer avengers infinity war style random panda via,1059361537,beyrn,40,Negative
169,169,2019-03-30 20:21:19,1112087428595109889,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,39343108,ericperu,1081,Negative
170,170,2019-03-30 20:21:19,1112087431728160768,0,0.0,0.0,0,0,0,0,days avengers endgame ’ enough emotionally prepare 😅,1108467786832068608,BryGuyDavis,38,Negative
171,171,2019-03-30 20:21:19,1112087431430504455,0,0.0,0.0,0,0,Russo_Brothers,3355313961,hi please show scar jo much mom look like mom ’ biggest dream wil…,454831007,BenzoateOst,1158,Negative
172,172,2019-03-30 20:21:21,1112087437398994949,FBE,1.1120700689118004e+18,16547369.0,0,0,FBE,16547369,make youtubers react avengers endgame trailer please,725707363819372545,int_889,4,Positive
173,173,2019-03-30 20:21:23,1112087444965470209,0,0.0,0.0,2160589173,reggiegotlag,reggiegotlag,2160589173,movie god damn fun like ’ get hate cinematography dope fights dope ultron dope idc…,561154253,Sif_san_,658,Negative
174,174,2019-03-30 20:21:23,1112087445800173569,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,1029206292,NaleliRamasia,587,Negative
175,175,2019-03-30 20:21:32,1112087484740104192,0,0.0,0.0,0,0,0,0,well ’ expected usually people tended stare tended exception ’ …,1105517776691712000,ApoplecticAlien,111,Neutral
176,176,2019-03-30 20:21:33,1112087488229576704,0,0.0,0.0,0,0,0,0,pretty sure april nd rumor true,2316435600,AustinBelzer,280,Negative
177,177,2019-03-30 20:21:37,1112087505778683904,vinaldo7,1.112081255959593e+18,65647135.0,0,0,vinaldo7,65647135,zackterio original jl amp script benterio batman script goyer green lantern corps script amp a…,2889299145,daamiedwards,1011,Negative
178,178,2019-03-30 20:21:53,1112087571696414721,0,0.0,0.0,15227698,conorsmith,conorsmith,15227698,black white posters avengers n't succumb recession,979128445006417920,fucksakedaniel,66,Neutral
179,179,2019-03-30 20:21:54,1112087575848587264,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ fight lives ” marvel studios ’ avengersendgame theaters april,882142543789424641,somevietmatsu,84,Negative
180,180,2019-03-30 20:21:55,1112087579766198272,0,0.0,0.0,2160589173,reggiegotlag,reggiegotlag,2160589173,movie god damn fun like ’ get hate cinematography dope fights dope ultron dope idc…,718539428906590209,Willow_789,366,Negative
181,181,2019-03-30 20:21:55,1112087581611589632,0,0.0,0.0,0,0,0,0,btw ’ even put avengers instead goku cuz u know damn well avengers get flated amp easily moped,878415937996701696,Ankator1994,107,Negative
182,182,2019-03-30 20:21:57,1112087587286642688,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,4356680117,Bigostoso777_,90,Negative
183,183,2019-03-30 20:21:58,1112087594978996230,0,0.0,0.0,393852070,Avengers,Avengers,393852070,one month marvel studios ' avengersendgame,39343108,ericperu,1081,Neutral
184,184,2019-03-30 20:22:05,1112087620782342145,0,0.0,0.0,0,0,0,0,dr strange interesting avengers movie movie,1078319954,armyIizers,4697,Neutral
185,185,2019-03-30 20:22:05,1112087624196349953,0,0.0,0.0,0,0,0,0,marvel avengers stan lee infinity gauntlet funko pop pvc figure,3004533491,harleypartsman7,82669,Negative
186,186,2019-03-30 20:22:11,1112087647332130816,0,0.0,0.0,3119228150,leslieeeekarina,leslieeeekarina,3119228150,second one dope fuck,726477252708323328,giselleevanessa,141,Neutral
187,187,2019-03-30 20:22:12,1112087653208543237,0,0.0,0.0,0,0,Avengers,393852070,watching first maybe full feels possibly gona cry eyes after…,921878030234079232,LaurAx1402,92,Neutral
188,188,2019-03-30 20:22:14,1112087659743076352,0,0.0,0.0,924982386,khoeadrian,khoeadrian,924982386,kalau keaman negara rapuh pangil aja pak 'm sorry 'm laughing btw spoke like a…,195256232,anisya__,887,Negative
189,189,2019-03-30 20:22:15,1112087665837592576,0,0.0,0.0,18565896,ArmandAuthor,ArmandAuthor,18565896,check amazon deal avengers infinity prose novel james moore …,174353187,Peter_Germany,1562,Negative
190,190,2019-03-30 20:22:18,1112087676939849729,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
191,191,2019-03-30 20:22:24,1112087703607279618,0,0.0,0.0,410865208,hopelessrdj,hopelessrdj,410865208,still ca n't disbelieve audacity translate endgame 'avengers game ',796141953876393984,croissantreid,135,Negative
192,192,2019-03-30 20:22:28,1112087719964901377,0,0.0,0.0,0,0,0,0,days go lvl expo avengers weekend,3131474687,WIZOZ28,66,Negative
193,193,2019-03-30 20:22:29,1112087724729819136,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
194,194,2019-03-30 20:22:31,1112087730538860544,0,0.0,0.0,0,0,Russo_Brothers,3355313961,hi please show scar jo much mom look like mom ’ biggest dream wi…,454831007,BenzoateOst,1158,Negative
195,195,2019-03-30 20:22:32,1112087737040031745,0,0.0,0.0,0,0,Karlwrites,21849379,big finish releases audio version avengers many targets via,21849379,Karlwrites,421,Negative
196,196,2019-03-30 20:22:32,1112087737585332224,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
197,197,2019-03-30 20:22:33,1112087739854249984,0,0.0,0.0,3004533491,harleypartsman7,harleypartsman7,3004533491,marvel avengers stan lee infinity gauntlet funko pop pvc figure,3131222121,waterforfuel316,1368,Negative
198,198,2019-03-30 20:22:33,1112087740525404160,0,0.0,0.0,3004533491,harleypartsman7,harleypartsman7,3004533491,marvel avengers stan lee infinity gauntlet funko pop pvc figure,3128652593,tractorman1922,2703,Negative
199,199,2019-03-30 20:22:35,1112087749866061824,venomvalkyriie,0.0,9.726263442228224e+17,0,0,venomvalkyriie,972626344222822400,hey ur biggest fan u tell r u avengers endgame,992696797020676097,SrkianZain,12,Negative
200,200,2019-03-30 20:22:36,1112087752609288193,0,0.0,0.0,137162715,joestarr187,joestarr187,137162715,time sta mcu rewatch avengers endgame rewatch mean watching thor ragnarok day,1137019466,Bwataman,47,Neutral
201,201,2019-03-30 20:22:38,1112087762927321088,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
202,202,2019-03-30 20:22:40,1112087771244564480,0,0.0,0.0,0,0,0,0,road avengersendgame continues spending hours racking brain 've finally come best…,26425983,APlusOpinions,365,Negative
203,203,2019-03-30 20:22:42,1112087777007554565,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
204,204,2019-03-30 20:22:46,1112087793856073733,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
205,205,2019-03-30 20:22:51,1112087814655655936,0,0.0,0.0,2896294831,ComicBookNOW,ComicBookNOW,2896294831,'avengers endgame ' quantum realm suit hodie available,171878771,AnnaTheSheElf,1983,Negative
206,206,2019-03-30 20:22:53,1112087823983759360,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
207,207,2019-03-30 20:22:54,1112087827209207808,0,0.0,0.0,767942137417572352,GodzillaMendoza,GodzillaMendoza,767942137417572352,hope one finally beats avatar believe highest grossing movie time still one most…,2592379836,BlueBlitzHD,108,Negative
208,208,2019-03-30 20:22:54,1112087827372744705,0,0.0,0.0,15227698,conorsmith,conorsmith,15227698,black white posters avengers n't succumb recession,2269547172,shaunatheweeb,3892,Neutral
209,209,2019-03-30 20:22:57,1112087840685518852,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,791599589128216576,cookieinthecut,328,Neutral
210,210,2019-03-30 20:22:59,1112087848742641665,ConstableKirby,1.11208754207608e+18,1.0878826902112092e+18,0,0,0,0,baseball back wrestlemania weekend nfl draft weed day also year couple april exclusives t…,1087882690211209216,ConstableKirby,51,Negative
211,211,2019-03-30 20:23:03,1112087866190905344,0,0.0,0.0,3004533491,harleypartsman7,harleypartsman7,3004533491,marvel avengers stan lee infinity gauntlet funko pop pvc figure,3120100245,followbacksen,6297,Negative
212,212,2019-03-30 20:23:04,1112087869479358464,0,0.0,0.0,0,0,0,0,came say holy crap proud piece really snapped photo the…,813170892016652288,captainramlah,417,Negative
213,213,2019-03-30 20:23:11,1112087899757907968,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,2997165748,karliuxg23,188,Negative
214,214,2019-03-30 20:23:12,1112087902731857920,0,0.0,0.0,59248607,futurofm,futurofm,59248607,lo visto video deadpol se toma el segundo trailer de avengers endgame,186220915,plaulie,1520,Negative
215,215,2019-03-30 20:23:13,1112087905864949760,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
216,216,2019-03-30 20:23:13,1112087907534282752,0,0.0,0.0,393852070,Avengers,Avengers,393852070,today chance take back whatever takes marvel studios ’ avengersendgame theaters april ht…,896538709847412736,delwiin02,245,Neutral
217,217,2019-03-30 20:23:17,1112087924106035201,0,0.0,0.0,393852070,Avengers,Avengers,393852070,“ ’ endgame ” watch brand new featurete marvel studios ’ avengersendgame theaters one month…,2266276355,francis1394,65,Negative
218,218,2019-03-30 20:23:22,1112087944494530561,0,0.0,0.0,97654588,unclescrooch,unclescrooch,97654588,loadsheding stage gona go😂😂😂 enteainment avengers🤣🔥🚨 aos stageleven loadsheding,3104060175,KiddNash2,680,Negative
219,219,2019-03-30 20:23:24,1112087952698433536,0,0.0,0.0,558058556,then0wnow,then0wnow,558058556,avengers starlord punched thanos,747302074379997185,gnarlymaury,153,Negative
220,220,2019-03-30 20:23:25,1112087959002583041,0,0.0,0.0,393852070,Avengers,Avengers,393852070,today chance take back whatever takes marvel studios ’ avengersendgame theaters april ht…,1038069962575773698,ABHISHE42808277,1,Neutral
221,221,2019-03-30 20:23:26,1112087961854771200,0,0.0,0.0,3263526110,urvong,urvong,3263526110,found spongebob avengers trailer youtube,1274282773,itsjustdavid2,628,Neutral
222,222,2019-03-30 20:23:32,1112087988144689152,OfCursedHexes,1.1120843888572128e+18,8.230057470763622e+17,0,0,OfCursedHexes,823005747076362240,seeing discomfo gave quick smile trying ease situation th…,952239934915702784,COSMlCPILOT,750,Negative
223,223,2019-03-30 20:23:34,1112087996478771201,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,1108792894402580481,MandyRussel11,5,Negative
224,224,2019-03-30 20:23:42,1112088028489678849,0,0.0,0.0,393852070,Avengers,Avengers,393852070,month avengersendgame,39343108,ericperu,1081,Neutral
225,225,2019-03-30 20:23:44,1112088039340339201,0,0.0,0.0,887077066000224259,DCMarvelUnite,DCMarvelUnite,887077066000224259,’ believe avengers spoilers already leaked online 🤦‍♂️,1965010296,111talal_,348,Neutral
226,226,2019-03-30 20:23:47,1112088051684134919,0,0.0,0.0,1094327078546259968,TalkingLoki,TalkingLoki,1094327078546259968,well punchable face loki know right kid loki kate bishop young avengers 🥰 ht…,839934786709962752,glimmadorabitch,466,Negative
227,227,2019-03-30 20:23:50,1112088064266899456,0,0.0,0.0,2599494163,playhouseth,playhouseth,2599494163,funko pop avengers endgame playhouseth today 👆🏻 avengersendgame avengers ma…,449838074,kumataew,179,Neutral
228,228,2019-03-30 20:23:51,1112088066687156224,0,0.0,0.0,393852070,Avengers,Avengers,393852070,'s look new international posters marvel studios ' avengersendgame,24468288,Darlyka,1017,Negative
229,229,2019-03-30 20:23:58,1112088098572255234,0,0.0,0.0,393852070,Avengers,Avengers,393852070,thank greatest fans universe making marvel studios ' captainmarvel movie world two we…,39343108,ericperu,1081,Negative
